,id,academy_id,school_type,grade,status
263024,I382866,D13464,3,3,0
263025,I382867,D13464,3,3,0
263026,I382868,D13464,3,3,0
263027,I382869,D13464,3,3,0
263028,I38287,D1917,3,3,2
263029,I382870,D13464,3,3,0
263030,I382871,D13464,3,3,0
263031,I382872,D13464,3,3,0
263032,I382873,D13464,3,3,0
263033,I382874,D13464,3,3,0
263034,I382875,D13464,3,3,0
263035,I382876,D13464,3,3,0
263036,I382877,D13464,3,3,0
263037,I382878,D13464,3,3,0
263038,I382879,D13464,3,3,0
263040,I382880,D13464,3,3,0
263041,I382881,D13464,3,3,0
263042,I382882,D13464,3,3,0
263043,I382883,D13464,3,3,0
263044,I382884,D13464,3,3,0
263045,I382885,D13464,3,3,0
263046,I382886,D13464,3,3,0
263047,I382887,D13464,3,3,0
263048,I382888,D13464,3,3,0
263049,I382889,D13464,3,3,0
263050,I38289,D0157,3,3,0
263051,I382890,D13464,3,3,0
263052,I382891,D13464,3,3,0
263053,I382892,D13464,3,3,0
263054,I382893,D13464,3,3,0
263055,I382894,D13464,3,3,0
263056,I382895,D13464,3,3,0
263057,I382896,D13464,3,3,0
263058,I382897,D13464,3,3,0
263059,I382898,D13464,3,3,0
263060,I382899,D13464,3,3,0
263061,I38290,D1390,3,3,1
263062,I382900,D13464,3,3,0
263063,I382901,D13464,3,3,0
263064,I382902,D13464,3,3,0
263065,I382903,D13464,3,3,0
263066,I382904,D13464,3,3,0
263067,I382905,D13464,3,3,0
263068,I382906,D13464,3,3,0
263069,I382907,D13464,3,3,0
263070,I382908,D13464,3,3,0
263071,I382909,D13464,3,3,0
263072,I38291,D1455,3,3,2
263073,I382910,D13464,3,3,0
263074,I382911,D13464,3,3,0
263075,I382912,D13464,3,3,0
263076,I382913,D13464,3,3,0
263077,I382914,D13464,3,3,0
263078,I382915,D13464,3,3,0
263079,I382916,D13464,3,3,0
263080,I382917,D13464,3,3,0
263081,I382918,D13464,3,3,0
263082,I382919,D13464,3,3,0
263084,I382920,D13464,3,3,0
263085,I382921,D13464,3,3,0
263086,I382922,D13464,3,3,0
263087,I382923,D13464,3,3,0
263088,I382924,D13464,3,3,0
263089,I382925,D13464,3,3,0
263090,I382926,D13464,3,3,0
263091,I382927,D13464,3,3,0
263092,I382928,D13464,3,3,0
263093,I382929,D13464,3,3,0
263094,I38293,D2097,3,3,2
263095,I382930,D13464,3,3,0
263096,I382931,D13464,3,3,0
263097,I382932,D13464,3,3,0
263098,I382933,D13464,3,3,0
263099,I382934,D13464,3,3,0
263100,I382935,D13464,3,3,0
263101,I382936,D13464,3,3,0
263102,I382937,D13464,3,3,0
263103,I382938,D13464,3,3,0
263104,I382939,D13464,3,3,0
263105,I38294,D1757,3,3,2
263106,I382940,D13464,3,3,0
263107,I382941,D13464,3,3,0
263108,I382942,D13464,3,3,0
263109,I382943,D13464,3,3,0
263110,I382944,D13464,3,3,0
263111,I382945,D13464,3,3,0
263112,I382946,D13464,3,3,0
263113,I382947,D13464,3,3,0
263114,I382948,D13464,3,3,0
263115,I382949,D13464,3,3,0
263116,I38295,D2057,3,3,0
263117,I382950,D13464,3,3,0
263118,I382951,D13464,3,3,0
263119,I382952,D13464,3,3,0
263120,I382953,D13464,3,3,0
263121,I382954,D13464,3,3,0
263122,I382955,D13464,3,3,0
263123,I382956,D13464,3,3,0
263124,I382957,D13464,3,3,0
263125,I382958,D13464,3,3,0
263126,I382959,D13464,3,3,0
263127,I38296,D0901,3,3,1
263128,I382960,D13464,3,3,0
263129,I382961,D13464,3,3,0
263130,I382962,D13464,3,3,0
263131,I382963,D13464,3,3,0
263132,I382964,D13464,3,3,0
263133,I382965,D13464,3,3,0
263134,I382966,D13464,3,3,0
263135,I382967,D13464,3,3,0
263136,I382968,D13464,3,3,0
263137,I382969,D13464,3,3,0
263138,I38297,D1571,3,3,1
263139,I382970,D13464,3,3,0
263140,I382971,D13464,3,3,0
263141,I382972,D13464,3,3,0
263142,I382973,D13464,3,3,0
263143,I382974,D13464,3,3,0
263144,I382975,D13464,3,3,0
263145,I382976,D13464,3,3,0
263146,I382977,D13464,3,3,0
263147,I382978,D13464,3,3,0
263149,I38298,D2024,3,3,1
263160,I38299,D0947,3,3,1
263171,I383,D0028,3,3,1
263172,I38300,D2123,3,3,2
263183,I38301,D2120,3,3,1
263205,I38303,D1692,3,3,2
263216,I38304,D1692,3,3,2
263227,I38305,D1692,3,3,2
263238,I38306,D1692,3,3,2
263260,I38308,D1692,3,3,2
263282,I38310,D1692,3,3,2
263293,I38311,D1692,3,3,2
263304,I38312,D1692,3,3,2
263315,I38313,D1782,3,3,1
263326,I38314,D1782,3,3,1
263337,I38315,D1692,3,3,2
263346,I383158,D13463,3,3,0
263348,I38316,D1692,3,3,2
263355,I383166,D13463,3,3,0
263356,I383167,D13463,3,3,0
263357,I383168,D13463,3,3,0
263358,I383169,D13463,3,3,0
263359,I38317,D1692,3,3,2
263360,I383170,D13463,3,3,0
263361,I383171,D13463,3,3,0
263362,I383172,D13463,3,3,0
263363,I383173,D13379,3,3,1
263370,I38318,D1692,3,3,2
263379,I383188,D13428,3,3,0
263381,I38319,D1692,3,3,2
263382,I383190,D13428,3,3,2
263392,I38320,D1692,3,3,2
263403,I38321,D1692,3,3,2
263414,I38322,D1692,3,3,2
263454,I383256,D13524,3,3,0
263469,I38327,D1081,3,3,0
263480,I38328,D1081,3,3,0
263491,I38329,D1081,3,3,0
263502,I3833,D0118,3,3,0
263503,I38330,D1081,3,3,1
263509,I383305,D13538,3,3,2
263510,I383306,D13538,3,3,2
263511,I383307,D13538,3,3,2
263512,I383308,D13538,3,3,2
263514,I38331,D1081,3,3,1
263515,I383310,D13538,3,3,2
263516,I383311,D13538,3,3,2
263517,I383312,D13538,3,3,2
263518,I383313,D13538,3,3,1
263525,I38332,D1081,3,3,1
263529,I383323,D13428,3,3,0
263536,I38333,D1081,3,3,1
263547,I38334,D1081,3,3,1
263549,I383341,D7209,3,3,0
263558,I38335,D1081,3,3,1
263569,I38336,D1081,3,3,0
263613,I3834,D0118,3,3,1
263634,I383418,D11983,3,3,1
263645,I383428,D5825,3,3,0
263646,I383429,D7949,3,3,2
263653,I383435,D13359,3,3,2
263657,I383439,D0726,3,3,1
263658,I38344,D1909,3,3,1
263668,I383449,D3008,3,3,0
263669,I38345,D1909,3,3,0
263672,I383452,D3008,3,3,2
263675,I383455,D10061,3,3,2
263680,I38346,D2118,3,3,0
263681,I383460,D10346,3,3,1
263683,I383462,D13350,3,3,0
263691,I38347,D1909,3,3,0
263692,I383470,D7894,3,3,1
263697,I383475,D3890,3,3,0
263699,I383477,D1409,3,3,0
263700,I383478,D6652,3,3,2
263701,I383479,D1409,3,3,2
263702,I38348,D0886,3,3,1
263722,I383498,D2197,3,3,1
263723,I383499,D9670,3,3,2
263725,I38350,D1909,3,3,0
263736,I38351,D2079,3,3,0
263747,I38352,D1617,3,3,2
263752,I383524,D8018,3,3,0
263758,I38353,D0948,3,3,1
263765,I383536,D13524,3,3,0
263766,I383537,D13524,3,3,0
263767,I383538,D13524,3,3,0
263768,I383539,D13524,3,3,0
263770,I383540,D13524,3,3,0
263771,I383541,D13524,3,3,0
263772,I383542,D13524,3,3,0
263773,I383543,D13524,3,3,0
263774,I383544,D13524,3,3,0
263775,I383545,D13524,3,3,0
263776,I383546,D13524,3,3,0
263777,I383547,D13524,3,3,0
263778,I383548,D13524,3,3,0
263779,I383549,D13524,3,3,0
263780,I38355,D2048,3,3,1
263781,I383550,D13524,3,3,0
263782,I383551,D13524,3,3,0
263783,I383552,D13524,3,3,0
263784,I383553,D13524,3,3,0
263785,I383554,D13524,3,3,0
263791,I38356,D0947,3,3,1
263804,I383571,D7209,3,3,0
263809,I383576,D13463,3,3,0
263810,I383577,D13463,3,3,0
263811,I383578,D13463,3,3,0
263812,I383579,D13463,3,3,0
263813,I38358,D2097,3,3,2
263814,I383580,D13463,3,3,0
263824,I38359,D2097,3,3,2
263836,I38360,D2097,3,3,2
263847,I38361,D1949,3,3,2
263858,I38362,D1949,3,3,2
263869,I38363,D1949,3,3,2
263880,I38364,D1949,3,3,2
263891,I38365,D1949,3,3,2
263902,I38366,D1949,3,3,2
263913,I38367,D1949,3,3,2
263924,I38368,D1949,3,3,2
263935,I38369,D0948,3,3,1
263947,I38370,D1949,3,3,2
263958,I38371,D0500,3,3,2
263969,I38372,D1949,3,3,2
263980,I38373,D1949,3,3,2
263991,I38374,D1949,3,3,2
264002,I38375,D1949,3,3,2
264013,I38376,D1949,3,3,2
264024,I38377,D1949,3,3,2
264035,I38378,D1949,3,3,2
264046,I38379,D1617,3,3,2
264058,I38380,D1303,3,3,2
264071,I383811,D13471,3,3,0
264072,I383812,D13471,3,3,0
264073,I383813,D13471,3,3,0
264074,I383814,D13471,3,3,0
264075,I383815,D13471,3,3,0
264076,I383816,D13471,3,3,0
264077,I383817,D13471,3,3,0
264078,I383818,D13471,3,3,0
264079,I383819,D13471,3,3,0
264080,I38382,D1394,3,3,2
264081,I383820,D13471,3,3,0
264082,I383821,D13471,3,3,0
264083,I383822,D13471,3,3,0
264084,I383823,D13471,3,3,0
264085,I383824,D13471,3,3,0
264086,I383825,D13471,3,3,0
264087,I383826,D13471,3,3,0
264088,I383827,D13471,3,3,0
264089,I383828,D13471,3,3,0
264090,I383829,D13471,3,3,0
264092,I383830,D13471,3,3,0
264093,I383831,D13471,3,3,0
264094,I383832,D13471,3,3,0
264095,I383833,D13471,3,3,0
264096,I383834,D13471,3,3,0
264097,I383835,D13471,3,3,0
264098,I383836,D13471,3,3,0
264099,I383837,D13471,3,3,0
264100,I383838,D13471,3,3,0
264101,I383839,D13471,3,3,0
264102,I38384,D1909,3,3,0
264103,I383840,D13471,3,3,0
264104,I383841,D13471,3,3,0
264105,I383842,D13471,3,3,0
264106,I383843,D13471,3,3,0
264107,I383844,D13471,3,3,0
264108,I383845,D13471,3,3,0
264109,I383846,D13471,3,3,0
264110,I383847,D13471,3,3,0
264111,I383848,D13471,3,3,0
264112,I383849,D13471,3,3,0
264113,I38385,D0228,3,3,1
264114,I383850,D13471,3,3,0
264115,I383851,D13471,3,3,0
264116,I383852,D13471,3,3,0
264117,I383853,D13471,3,3,0
264118,I383854,D13471,3,3,0
264119,I383855,D13471,3,3,0
264120,I383856,D13471,3,3,0
264121,I383857,D13471,3,3,0
264122,I383858,D13471,3,3,0
264123,I383859,D13471,3,3,0
264125,I383860,D13471,3,3,0
264126,I383861,D13471,3,3,0
264127,I383862,D13471,3,3,0
264128,I383863,D13471,3,3,0
264129,I383864,D13471,3,3,0
264130,I383865,D13471,3,3,0
264131,I383866,D13471,3,3,0
264132,I383867,D13471,3,3,0
264133,I383868,D13471,3,3,0
264134,I383869,D13471,3,3,0
264136,I383870,D13471,3,3,0
264137,I383871,D13471,3,3,0
264138,I383872,D13471,3,3,0
264139,I383873,D13471,3,3,0
264140,I383874,D13471,3,3,0
264141,I383875,D13471,3,3,0
264142,I383876,D13471,3,3,0
264143,I383877,D13471,3,3,0
264144,I383878,D13471,3,3,0
264145,I383879,D13471,3,3,0
264147,I383880,D13471,3,3,0
264148,I383881,D13471,3,3,0
264149,I383882,D13471,3,3,0
264150,I383883,D13471,3,3,0
264151,I383884,D13471,3,3,0
264152,I383885,D13471,3,3,0
264153,I383886,D13471,3,3,0
264154,I383887,D13471,3,3,0
264155,I383888,D13471,3,3,0
264156,I383889,D13471,3,3,0
264158,I383890,D13471,3,3,0
264159,I383891,D13471,3,3,0
264160,I383892,D13471,3,3,0
264161,I383893,D13471,3,3,0
264162,I383894,D13471,3,3,0
264163,I383895,D13471,3,3,0
264164,I383896,D13471,3,3,0
264165,I383897,D13471,3,3,0
264166,I383898,D13471,3,3,0
264167,I383899,D13471,3,3,0
264169,I38390,D1832,3,3,1
264170,I383900,D13471,3,3,0
264171,I383901,D13471,3,3,0
264172,I383902,D13471,3,3,0
264173,I383903,D13471,3,3,0
264174,I383904,D13471,3,3,0
264175,I383905,D13471,3,3,0
264176,I383906,D13471,3,3,0
264177,I383907,D13471,3,3,0
264178,I383908,D13471,3,3,0
264179,I383909,D13471,3,3,0
264181,I383910,D13471,3,3,0
264182,I383911,D13471,3,3,0
264183,I383912,D13471,3,3,0
264184,I383913,D13471,3,3,0
264185,I383914,D13471,3,3,0
264186,I383915,D13471,3,3,0
264187,I383916,D13471,3,3,0
264188,I383917,D13471,3,3,0
264189,I383918,D13471,3,3,0
264190,I383919,D13471,3,3,0
264191,I38392,D2118,3,3,0
264192,I383920,D13471,3,3,0
264193,I383921,D13471,3,3,0
264194,I383922,D13471,3,3,0
264195,I383923,D13471,3,3,0
264196,I383924,D13471,3,3,0
264197,I383925,D13471,3,3,0
264198,I383926,D13471,3,3,0
264199,I383927,D13471,3,3,0
264200,I383928,D13471,3,3,0
264201,I383929,D13471,3,3,0
264202,I38393,D1968,3,3,1
264203,I383930,D13471,3,3,0
264204,I383931,D13471,3,3,0
264205,I383932,D13471,3,3,0
264206,I383933,D13471,3,3,0
264207,I383934,D13471,3,3,0
264208,I383935,D13471,3,3,0
264209,I383936,D13471,3,3,0
264210,I383937,D13471,3,3,0
264211,I383938,D13471,3,3,0
264212,I383939,D13471,3,3,0
264213,I38394,D0522,3,3,2
264214,I383940,D13471,3,3,0
264215,I383941,D13471,3,3,0
264216,I383942,D13471,3,3,0
264217,I383943,D13471,3,3,0
264218,I383944,D13471,3,3,0
264219,I383945,D13471,3,3,0
264220,I383946,D13471,3,3,0
264221,I383947,D13471,3,3,0
264222,I383948,D13471,3,3,0
264223,I383949,D13471,3,3,0
264224,I38395,D0797,3,3,2
264225,I383950,D13471,3,3,0
264226,I383951,D13471,3,3,0
264227,I383952,D13471,3,3,0
264228,I383953,D13471,3,3,0
